7.923805610764593776e-01
5.083020056287447241e-01
3.938516412107717635e-01
3.642711818573020621e-01
3.321043808190595747e-01
3.122536559544858425e-01
2.918605087768463835e-01
2.895219741123063462e-01
2.837928657730420245e-01
2.640239640715576486e-01
2.635119334750232190e-01
2.611078583591041058e-01
2.502035509262766078e-01
2.426855118413056567e-01
2.413207206520296411e-01
2.381322715608846508e-01
2.337247855251743667e-01
2.320879854794059560e-01
2.267948039585635789e-01
2.215847044828392343e-01
2.170303886135419302e-01
2.156702650799637855e-01
1.995441163224833392e-01
1.998317317948454797e-01
1.970723150741486296e-01
1.915697046511229962e-01
1.957297218697411634e-01
1.868990806951409400e-01
1.915640038925977007e-01
1.824371787231592879e-01
1.765531299724465431e-01
1.734334180752436227e-01
1.770755990984894113e-01
1.700027753554639309e-01
1.650625100093228437e-01
1.661990643257186540e-01
1.610677391290664673e-01
1.540715740550132051e-01
1.510735698753879197e-01
1.486215188744522409e-01
1.476019766359102092e-01
1.489770763686724953e-01
1.439810698585850812e-01
1.415442017217477255e-01
1.377626711591368736e-01
1.333084642177536361e-01
1.367722429512512050e-01
1.304753735838901363e-01
1.284066560190348372e-01
1.237260995521431844e-01
