8.151084067566054525e-01
5.394836923196202338e-01
4.516794873135430710e-01
3.995691504152047990e-01
3.771414423272723138e-01
3.479917217932996243e-01
3.251570138548101618e-01
3.157844593127568378e-01
2.983322505440030858e-01
2.909351424092337934e-01
2.849436157516070933e-01
2.812830427927630050e-01
2.722932032886005715e-01
2.684875657515866654e-01
2.652669595110984102e-01
2.582464546319984122e-01
2.530846003265607713e-01
2.438260888059934073e-01
2.466582211532763191e-01
2.327740472697076290e-01
2.277809183689810113e-01
2.326929975478422008e-01
2.249920076380173273e-01
2.202911319299822868e-01
2.174754031002521515e-01
2.146032477418581552e-01
2.127048294281675689e-01
2.126192811521745996e-01
2.110718376934528351e-01
2.018319827814896994e-01
2.031943048572256438e-01
2.010805335428033636e-01
1.936157861990588092e-01
1.915335307518641061e-01
1.880028662050054200e-01
1.819520348771697105e-01
1.794648307952143029e-01
1.860366456565402671e-01
1.746262125670909882e-01
1.774171137561400824e-01
1.730953418605384320e-01
1.712479296007326790e-01
1.743390517575400256e-01
1.636373480515820600e-01
1.654366709824119375e-01
1.653390756497780389e-01
1.605800013279631011e-01
1.623587280157066659e-01
1.565071087153185048e-01
1.567468127856651849e-01
